"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2019-11-21","","116-2019","Morris Meat Packing Recalls Pork Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/morris-meat-packing-recalls-pork-products-produced-without-benefit-inspection","Produced Without Benefit of Inspection","Active","High","M18267","morris-meat-packing","Morris Meat Packing","1406 S. 5th Ave.   Maywood, IL 60153","(708) 865-8566","2018-03-12","Meat Processing","","","Illinois"
"2019-11-22","","117-2019","Ajinomoto Foods North America, Inc. Recalls Chicken Fried Rice Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/ajinomoto-foods-north-america-inc.-recalls-chicken-fried-rice-products-due-possible","Product Contamination","Active","Low","M34708+P34708+V34708","ajinomoto-foods-north-america-1","Ajinomoto Foods North America","10646 Highway 51   Oakland, MS 38948","(662) 712-3030","2018-07-23","Certification - Export, Meat Processing, Poultry Processing","","","Florida, Georgia, Illinois, Maryland, Michigan, New Jersey, Texas"
"2019-11-22","","pha-112219","FSIS Issues Public Health Alert for Products Produced With Romaine From the Salinas, California, Growing Region","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-products-produced-romaine-salinas-california-growing","Product Contamination","Active","","M18502B+P18502B","missa-bay-llc","Missa Bay LLC","101 Arlington Boulevard   Swedesboro, NJ 8085","(856) 241-0900","2014-12-22","Meat Processing, Poultry Processing","","","California"
"2019-11-29","","118-2019","Blue Grass Quality Meats Recalls Pork and Turkey Products due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/blue-grass-quality-meats-recalls-pork-and-turkey-products-due-misbranding-and","Misbranding, Unreported Allergens","Active","Low","M7417+P7417","blue-grass-provisions-co-inc","Blue Grass Provisions Co. Inc.","2645 Commerce Drive   Crescent Springs, KY 41017","(859) 331-7100","2021-10-13","Meat Processing, Poultry Processing","","","Kentucky, Michigan, Ohio, Virginia, West Virginia"
"2019-12-10","","119-2019","Ruiz Food Products, Inc. Recalls Frozen Sausage Breakfast Burrito Products due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/ruiz-food-products-inc.-recalls-frozen-sausage-breakfast-burrito-products-due","Product Contamination","Active","High","M45694+P45694","ruiz-food-products-inc-0","Ruiz Food Products, Inc.","2557 Florence Harllee Blvd.   Florence, SC 29506","(843) 758-6649","2021-10-27","Meat Processing, Poultry Processing","","",""
"2019-12-13","","pha-121319","FSIS Issues Public Health Alert for Chicken Soup due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-soup-due-misbranding-and-undeclared-allergen","Misbranding","Active","","","","","","","","","","",""
"2019-12-18","","120-2019","Montpak International Inc. Recalls Veal and Lamb Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/montpak-international-inc.-recalls-veal-and-lamb-products-produced-without-benefit","Import Violation","Active","High","","","","","","","","","","New Jersey, New York, Virginia"
"2019-12-19","","121-2019","Alli & Rose, LLC Recalls Siluriformes Fish Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/alli-rose-llc-recalls-siluriformes-fish-products-produced-without-benefit-import","Import Violation","Active","High","","","","","","","","","","California, Maryland, New Jersey"
"2019-12-20","","122-2019","Ashland Sausage Co. Recalls Sausage Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/ashland-sausage-co.-recalls-sausage-products-due-possible-foreign-matter","Product Contamination","Active","Low","M21549+P21549","ashland-sausage-company","Ashland Sausage Company","280 Westgate Drive   Carol Stream, IL 60188","(630) 690-2600","2009-04-15","Meat Processing, Poultry Processing","","","Illinois, New York"
"2019-12-20","","123-2019","Advance Pierre Foods Recalls Ready-to-Eat Ground Beef Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/advance-pierre-foods-recalls-ready-eat-ground-beef-products-due-possible-foreign","Product Contamination","Active","Low","M276+P276","advance-pierre-foods-inc","Advance Pierre Foods, Inc.","70 Saint John Street   Portland, ME 4102","(207) 541-2846","2020-05-21","Meat Processing, Poultry Processing","","","Iowa"
"2020-01-02","2021-03-02","001-2021","Courage Production, LLC. Recalls Ready-to-Eat, Fully Cooked Polish Sausage Products due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/courage-production-llc.-recalls-ready-eat-fully-cooked-polish-sausage-products-due","Misbranding","Closed","High","","","","","","","","1220","pounds","California, Colorado, Indiana, Maryland, Maine, New York, Oregon"
"2020-01-02","","PHA-01022020","FSIS Issues Public Health Alert for Products Associated with the FDA Almark Foods Recall Due to Possible Listeria Monocytogenes Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-products-associated-fda-almark-foods-recall-due","Unfit for Human Consumption","Active","","M44926+P44926","sun-foods","Sun Foods","14401 Dexter   Detroit, MI 48238","(248) 930-7512","2014-03-26","Meat Processing, Poultry Processing","","",""
"2020-01-03","2021-02-12","001-2020","Kettle Cuisine Midco, LLC, Recalls Ready-To-Eat Soup Products due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/kettle-cuisine-midco-llc-recalls-ready-eat-soup-products-due-misbranding-and","Misbranding, Unreported Allergens","Closed","High","M18468+P18468","kettle-cuisine-midco-llc","Kettle Cuisine Midco, LLC","330 Lynnway   Lynn, MA 1901","(617) 409-1100","2015-09-14","Meat Processing, Poultry Processing","172","Pounds","Connecticut, Maryland, New Jersey, New York, Pennsylvania, District of Columbia"
"2020-01-09","","PHA-01092020-01","FSIS Issues Public Health Alert for Swedish Meatball Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-swedish-meatball-products-due-misbranding-and","Misbranding","Active","","M20790+P20790","carsos-pasta-company","Carso's Pasta Company","5530 - 208th Street SW   Lynnwood, WA 98036","(425) 670-1302","1999-08-25","Meat Processing, Poultry Processing","","","Washington"
"2020-01-10","2020-05-18","002-2020","Culinary International, LLC Recalls Chicken Burrito Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/culinary-international-llc-recalls-chicken-burrito-products-due-misbranding-and","Misbranding, Unreported Allergens","Closed","High","M6009+P6009","culinary-brands-inc","Culinary Brands, Inc.","3280 E. 44th Street   Vernon, CA 90058","(626) 289-3000","2017-12-08","Meat Processing, Poultry Processing","1422","pounds",""
"2020-01-24","2020-05-15","004-2020","Golden Pearl Trading Corporation Recalls Ready to Eat Imported Siluriformes Products Produced Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/golden-pearl-trading-corporation-recalls-ready-eat-imported-siluriformes-products","Import Violation","Closed","High","","","","","","","","4507","pounds","California, Hawaii, Nevada, New York, Oregon, Utah, Washington"
"2020-01-24","2021-02-03","003-2020","Amity Packing Company Inc. Recalls Raw Ground Beef Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/amity-packing-company-inc.-recalls-raw-ground-beef-products-due-possible-foreign","Product Contamination","Closed","Low","M6916+P6916+V6916","amity-packing-co-inc","Amity Packing Co. Inc.","4220 S. Kildare Ave.   Chicago, IL 60632","(312) 942-0270","2017-02-16","Certification - Export, Meat Processing, Poultry Processing, Voluntary Processing - Exotic, Voluntary Processing - Meat, Voluntary Processing - Rabbit","1780","pounds","Illinois, Indiana, Kentucky, Michigan, New Jersey, New York, Ohio, Pennsylvania, Wisconsin"
"2020-01-29","2020-04-14","005-2020","Astrochef LLC. Recalls Pepperoni Stuffed Pizza Sandwich Products due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/astrochef-llc.-recalls-pepperoni-stuffed-pizza-sandwich-products-due-misbranding-and","Misbranding, Unreported Allergens","Closed","High","M46299+P46299","pegasus-foods-inc","Pegasus Foods Inc.","1635 Innovation Dr.   Rockwall, TX 75032","(972) 961-5200","2020-11-18","Meat Processing, Poultry Processing","119","pounds",""
"2020-02-08","2021-03-10","006-2020","Family Traditions Meat Company Recalls Ready-to-Eat Meat Stick Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/family-traditions-meat-company-recalls-ready-eat-meat-stick-products-due-misbranding","Misbranding, Unreported Allergens","Closed","High","M46538+P46538+V46538","family-traditions-meat-company-inc","Family Traditions Meat Company, Inc.","405 Sherman Ave   Ackley, IA 50601","(641) 847-0031","2020-03-19","Certification - Export, Certification - Trichinae, Identification - Meat, Identification - Poultry, Meat Processing, Poultry Processing, Voluntary Processing - Meat, Voluntary Processing - Poultry","346","pounds","Illinois, Iowa, Kansas, Minnesota, Missouri, South Dakota, Wisconsin"
"2020-04-10","2020-06-23","008","Jowett Farms Corporation Recalls Pork Products Produced without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/jowett-farms-corporation-recalls-pork-products-produced-without-benefit-import","Produced Without Benefit of Inspection","Closed","High","","","","","","","","41565","pounds","Illinois, Wisconsin"
"2020-04-10","2020-12-09","007-2020","Conagra Brands, Inc. Recalls Frozen Not-Ready-to-Eat Chicken Bowl Products Due to Possible Foreign Matter Contamination ","https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-frozen-not-ready-eat-chicken-bowl-products-due-possible","Product Contamination","Closed","High","M233+P115+V233","conagra-brands-inc-10","ConAgra Brands, Inc.","3100 East Main Street   Russellville, AR 72802","(479) 968-2535","2018-02-12","Certification - Export, Meat Processing, Poultry Processing","26014","pounds",""
"2020-05-02","","PHA-05022020","FSIS Issues Public Health Alert for Chicken Noodle Soup Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-noodle-soup-products-due-misbranding-and","Mislabeling","Active","","M33997+P33997","roundys-supermarkets-inc","Roundy's Supermarkets, Inc.","5500 - 52nd Street   Kenosha, WI 53144","(414) 231-6902","2017-04-07","Meat Processing, Poultry Processing","","",""
"2020-05-12","2020-06-09","009-2020","Ideal Foods Recalls Meat and Poultry Flatbread Pizza Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/ideal-foods-recalls-meat-and-poultry-flatbread-pizza-products-produced-without","Produced Without Benefit of Inspection","Closed","High","M45351A+P45351A","ideal-foods","Ideal Foods","104-A West Mayflower Ave.   North Las Vegas, NV 89030","(702) 647-3663","2020-02-20","Meat Processing, Poultry Processing","1259","pounds","California"
"2020-05-12","","PHA-05122020-01","FSIS Issues Public Health Alert for Raw Beef Ravioli Products Due to Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-beef-ravioli-products-due-possible-e.-coli","Product Contamination","Active","","M2736","ps-ravioli","P&S Ravioli","2001 South 26th Street   Philadelphia, PA 19145","(215) 465-8888","2010-02-23","Meat Processing","","","New Jersey, Pennsylvania"
"2020-05-13","2020-07-16","010-2020","Evans Food Group Recalls Ready-To-Eat Pork Skin Products due to Misbranding","https://www.fsis.usda.gov/recalls-alerts/evans-food-group-recalls-ready-eat-pork-skin-products-due-misbranding","Misbranding","Closed","Low","M7293","evans-food-group-0","Evans Food Group","615 N. Great SW Parkway   Arlington, TX 76011","(817) 640-5626","2019-12-12","Meat Processing","3588","pounds",""
"2020-05-22","2020-11-11","007-2020-EXP ","Conagra Brands, Inc. Recalls Frozen Not-Ready-To-Eat Chicken and Turkey Bowl Products due to Possible Foreign Matter Contamination ","https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-frozen-not-ready-eat-chicken-and-turkey-bowl-products","Product Contamination","Closed","High","M233+P115+V233","conagra-brands-inc-10","ConAgra Brands, Inc.","3100 East Main Street   Russellville, AR 72802","(479) 968-2535","2018-02-12","Certification - Export, Meat Processing, Poultry Processing","26014","pounds",""
"2020-05-28","","011-2020","Nestle Prepared Foods Company Recalls Lean Cuisine Fettuccini Alfredo Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/nestle-prepared-foods-company-recalls-lean-cuisine-fettuccini-alfredo-products-due","Misbranding, Unreported Allergens","Active","High","M27333+P27333","nestle-prepared-foods-company-2","Nestle Prepared Foods Company","One Nestle way   Jonesboro, AR 72401","(870) 268-4800","2014-10-03","Meat Processing, Poultry Processing","","",""
"2020-06-13","2021-09-21","012-2020","Lakeside Refrigerated Services Recalls Beef Products due to Possible E.coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/lakeside-refrigerated-services-recalls-beef-products-due-possible-e.coli-o157h7","Product Contamination","Closed","High","M46841+P46841+V46841","lakeside-refrigerated-services","Lakeside Refrigerated Services","2600 Oldmans Creek Road   Swedesboro, NJ 8085","(856) 832-3255","2020-09-30","Meat Processing, Poultry Processing, Voluntary Processing - Meat, Voluntary Processing - Poultry","14784","pounds",""
"2020-06-17","2020-06-25","013-2020","La Bodega Meat LLC Recalls Beef Products Distributed Without Benefit of Import Re-Inspection","https://www.fsis.usda.gov/recalls-alerts/la-bodega-meat-llc-recalls-beef-products-distributed-without-benefit-import-re","Produced Without Benefit of Inspection","Closed","High","","","","","","","","13057","pounds","Arkansas, Missouri, Texas"
"2020-06-28","2020-08-13","014-2020","Pilgrim's Pride Corporation Recalls Chicken Breast Nugget Products due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corporation-recalls-chicken-breast-nugget-products-due-possible","Product Contamination","Closed","Low","M20728+P20728","pilgrims-pride-corporation-28","Pilgrim's Pride Corporation","2500 East Lakeshore Dr   Waco, TX 76705","(254) 412-5900","2021-08-02","Poultry Processing","34700","pounds","Arizona, Idaho, Oregon, Texas"
"2020-07-08","","PHA-07082020-01","FSIS Issues Public Health Alert for Ready-To-Eat Diced Chicken Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-diced-chicken-products-due-misbranding-and","Unreported Allergens","Active","","M51205+P51205","brucepac-durant","BrucePac - Durant","1915 Hwy 70E (Old Hwy)   Durant, OK 74701","(580) 380-4743","2018-10-11","Meat Processing, Poultry Processing","","",""
"2020-07-17","2020-12-15","015-2020 ","Hafiz Foods, Inc. Recalls Samosas Containing Chicken Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/hafiz-foods-inc.-recalls-samosas-containing-chicken-produced-without-benefit","Produced Without Benefit of Inspection","Closed","High","M44163+P44163","tempura-foods-spices-llc","Tempura Foods & Spices LLC","9207 Emmott Rd.  Suite 125   Houston, TX 77040","(832) 955-6579","2021-07-08","Meat Processing, Poultry Processing","0","pounds","New Jersey, New York, Pennsylvania, Texas, Virginia"
"2020-07-24","2022-01-11","016-2020","Coco's Italian Market Recalls Italian Meatball, Beef Ravioli, and Pepperoni Pizza Products Produced without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/cocos-italian-market-recalls-italian-meatball-beef-ravioli-and-pepperoni-pizza","Produced Without Benefit of Inspection","Closed","High","","","","","","","","491","pounds","Tennessee"
"2020-07-28","2020-10-01","017-2020","Jamaican Tastee Patties, LLC Recalls Meat and Poultry Patty Products Produced without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/jamaican-tastee-patties-llc-recalls-meat-and-poultry-patty-products-produced-without","Produced Without Benefit of Inspection","Closed","High","","","","","","","","210","pounds","Florida"
"2020-07-30","2020-09-15","018-2020","JBS Food Canada ULC Recalls Raw Boneless Beef Products Distributed without Benefit of Import Re-inspection","https://www.fsis.usda.gov/recalls-alerts/jbs-food-canada-ulc-recalls-raw-boneless-beef-products-distributed-without-benefit","Produced Without Benefit of Inspection","Closed","High","M11126+P11126","balter-meat-co","Balter Meat Co.","12390 S W 128th Street   Miami, FL 33186","(305) 255-7230","2008-09-05","Meat Processing, Poultry Processing","72000","pounds","Florida, Georgia, North Carolina, South Carolina"
"2020-08-01","","PHA-08012020","FSIS Issues Public Health Alert for Meat and Poultry Taquitos and Chimichangas Containing FDA-Regulated Diced Green Chilies That Have Been Recalled Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-meat-and-poultry-taquitos-and-chimichangas","Product Contamination, Unfit for Human Consumption","Active","","M5590+P5590","ajinomoto-foods-north-america","Ajinomoto Foods North America","601 East 3rd Street   Lampasas, TX 76550","(512) 528-7500","2018-09-18","Meat Processing, Poultry Processing","","",""
"2020-08-05","","PHA-08052020-01","FSIS Issues Public Health Alert for Ready-to-Eat Meat and Poultry Products Containing FDA-Regulated Onions that have been Recalled due to Possible Salmonella Newport Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meat-and-poultry-products-containing-fda","Product Contamination","Active","","M34733+P34733","taylor-farms-tx-inc","Taylor Farms TX, Inc.","1171 N. Cockrell Hill Rd.   Dallas, TX 75211","(214) 421-1947","2018-03-14","Meat Processing, Poultry Processing","","","Arkansas, Louisiana, Mississippi, Oklahoma, Texas"
"2020-08-07","","PHA-08072020-01","FSIS Issues Public Health Alert for Ready to Eat Sausage Products due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-sausage-products-due-possible-listeria","Product Contamination","Active","","M7417+P7417","blue-grass-provisions-co-inc","Blue Grass Provisions Co. Inc.","2645 Commerce Drive   Crescent Springs, KY 41017","(859) 331-7100","2021-10-13","Meat Processing, Poultry Processing","","","Kentucky, Ohio, North Carolina, Virginia"
"2020-08-10","2020-10-16","019-2020","Mr. Wok Foods, Inc. Recalls Multiple Meat and Poultry Products due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/mr.-wok-foods-inc.-recalls-multiple-meat-and-poultry-products-due-misbranding-and","Misbranding, Unreported Allergens","Closed","High","M20783+P20783","mr-wok-foods-inc-dba-maxfield-foods","Mr Wok Foods Inc. dba Maxfield Foods","3695 E Post Road   Las Vegas, NV 89120","(702) 740-5824","2021-06-29","Meat Processing, Poultry Processing","35610","pounds",""
"2020-08-18","2022-02-07","020-2020 ","Faribault Foods Inc. Recalls Canned Soup Product Due to Misbranding and Undeclared Allergens ","https://www.fsis.usda.gov/recalls-alerts/faribault-foods-inc.-recalls-canned-soup-product-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","High","M18826A+P18826A","faribault-foods-inc","Faribault Foods, Inc.","3401 Park Ave   Faribault, MN 55057","(507) 331-1400","2019-08-09","Meat Processing, Poultry Processing","2429","pounds",""
"2020-08-22","2021-01-11"," 021-2020 ","Oberto Snacks, Inc. Recalls Smoked Sausage Products Due to Misbranding and an Undeclared Allergen ","https://www.fsis.usda.gov/recalls-alerts/oberto-snacks-inc.-recalls-smoked-sausage-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","High","M2862B+P4837+V2862B","oberto-snacks-inc-0","Oberto Snacks Inc.","7060 S. 238th Street   Kent, WA 98032","(253) 437-6100","2018-06-05","Meat Processing, Poultry Processing, Voluntary Processing - Meat","30","pounds",""
"2020-08-31","2021-12-03","022-2020","Ukrop's Homestyle Foods Recalls Chicken Salad Product Due to Misbranding and an Undeclared Allergen ","https://www.fsis.usda.gov/recalls-alerts/ukrops-homestyle-foods-recalls-chicken-salad-product-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","High","M19979+P19979","ukrops-homestyle-foods","Ukrop's Homestyle Foods","600-A Southlake Blvd.   Richmond, VA 23236","(804) 419-1990","2011-03-04","Meat Processing, Poultry Processing","92","pounds","North Carolina, Ohio, Virginia, West Virginia"
"2020-09-04","","PHA-09042020-01","FSIS Issues Public Health Alert for Ineligible Imported Cooked Duck Blood Curds from China","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ineligible-imported-cooked-duck-blood-curds-china","Unfit for Human Consumption","Active","","","","","","","","","","",""
"2020-09-11","2022-01-11","023-2020","Cher-Make Sausage Company Recalls Fully Cooked Meat Sausage Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/cher-make-sausage-company-recalls-fully-cooked-meat-sausage-products-due-misbranding","Misbranding, Unreported Allergens","Closed","High","M2420+P2420","cher-make-sausage-company","Cher-Make Sausage Company","2915 Calumet Avenue   Manitowoc, WI 54220","(920) 683-5980","2017-01-13","Meat Processing, Poultry Processing","433","pounds","Illinois, Minnesota, Nebraska, North Carolina, South Dakota, Wisconsin"
"2020-09-16","2020-10-26","024-2020","Willow Tree Poultry Farm, Inc. Recalls Ready-To-Eat Chicken Salad Products due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/willow-tree-poultry-farm-inc.-recalls-ready-eat-chicken-salad-products-due","Misbranding, Unreported Allergens","Closed","High","M8827+P8827","willow-tree-poultry-farm-inc","WILLOW TREE POULTRY FARM, INC.","997 South Main Street   Attleboro, MA 2703","(508) 222-2469","2016-01-12","Meat Processing, Poultry Processing","","","Connecticut, District of Columbia, Maine, Maryland, Massachusetts, New Hampshire, Rhode Island, Vermont, Virginia"
"2020-10-09","","PHA-10092020-01","FSIS Issues Public Health Alert for Ready-To-Eat Meat and Poultry Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meat-and-poultry-products-due-possible","Product Contamination, Unfit for Human Consumption","Active","","M34733+P34733","taylor-farms-tx-inc","Taylor Farms TX, Inc.","1171 N. Cockrell Hill Rd.   Dallas, TX 75211","(214) 421-1947","2018-03-14","Meat Processing, Poultry Processing","","","Texas"
"2020-10-17","2021-09-02","025-2020","Taher, Inc. Recalls Meat Products Produced Without Benefit of Inspection ","https://www.fsis.usda.gov/recalls-alerts/taher-inc.-recalls-meat-products-produced-without-benefit-inspection","Produced Without Benefit of Inspection","Closed","High","M45091+P45091","taher-inc","Taher, Inc.","10205 51st Ave. N   Plymouth, MN 55442","(952) 345-2881","2013-04-05","Meat Processing, Poultry Processing","","","Minnesota"
"2020-11-04","","PHA-11042020-01","FSIS Issues Public Health Alert for Spaghetti and Meatballs in Marinara Sauce Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-spaghetti-and-meatballs-marinara-sauce-products-due","Product Contamination, Unfit for Human Consumption","Active","","M20852+P20852","kwik-trip-inc","Kwik Trip, Inc.","2200 Palace Street   La Crosse, WI 54603","(608) 781-8988","2007-05-31","Meat Processing, Poultry Processing","","","Iowa, Minnesota, Wisconsin"
"2020-11-11","2021-03-02","026-2020","Stuffed Foods LLC Recalls Frozen Snack Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/stuffed-foods-llc-recalls-frozen-snack-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Closed","Low","M44062+P44062","stuffed-foods-llc","Stuffed Foods LLC","14 Jewel Drive Suite 3 &amp; 4   Wilmington, MA 1887","(978) 810-1698","2010-09-30","Meat Processing, Poultry Processing","804","pounds",""
"2020-11-12","","PHA-11122020-01","FSIS Issues Public Health Alert for Beef Stock Products Imported Without Benefit of Import Re-Inspection","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-stock-products-imported-without-benefit-import","Produced Without Benefit of Inspection","Active","","M7567+P7567","wegmans-food-markets","Wegmans Food Markets","360 Wegmans Market Street   Rochester, NY 14624","(585) 328-2550","2014-08-14","Meat Processing, Poultry Processing","","","Massachusetts, New York, Pennsylvania"
"2020-11-15","","PHA-11152020-01","FSIS Issues Public Health Alert for Chicken and Pork Tamales Containing FDA-Regulated Diced Tomatoes in Puree That Have Been Recalled Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-and-pork-tamales-containing-fda-regulated","Product Contamination, Unfit for Human Consumption","Active","","M45860+P45860","tucson-tamale-wholesale-company-llc","Tucson Tamale Wholesale Company LLC","2550 N. Dragoon St.   Tucson, AZ 85745","(520) 398-6282","2016-08-05","Meat Processing, Poultry Processing","","","Nationwide"
"2020-11-21","","PHA-11212020-01","FSIS Issues Public Health Alert for Chicken and Beef Samosa Products Containing Pastry Ingredients That Have Been Recalled Due to Misbranding ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-and-beef-samosa-products-containing-pastry","Misbranding, Unreported Allergens","Active","","","","","","","","","","","California, New York, Texas"
"2020-11-26","2021-02-03","027-2020","Tarantino Wholesale Foods Distributor Recalls Ready-to-Eat Chicken Breast Products That May be Undercooked","https://www.fsis.usda.gov/recalls-alerts/tarantino-wholesale-foods-distributor-recalls-ready-eat-chicken-breast-products-may","Unfit for Human Consumption","Closed","High","M8119+P8119+V8119","tarantino-wholesale-foods-distributor","Tarantino Wholesale Foods Distributor","7651 Saint Andrews Avenue   San Diego, CA 92154","(619) 232-7585","2017-04-14","Certification - Export, Meat Processing, Poultry Processing, Voluntary Processing - Meat","718","pounds","California"
"2020-12-04","2020-12-30","028-2020","Continental Glatt Kosher Meats Corp. Recalls Ready-To-Eat Meat and Poultry Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/continental-glatt-kosher-meats-corp.-recalls-ready-eat-meat-and-poultry-products","Mislabeling","Closed","High","","","","","","","","0","pounds","New York"
"2020-12-08","","PHA-12082020-01","FSIS Issues Public Health Alert for Raw, Fresh Goat Meat Products Produced Without Benefit of Inspection ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-fresh-goat-meat-products-produced-without","Produced Without Benefit of Inspection","Active","","M915+P915","texas-livestock-halal-meat-processors","Texas Livestock & Halal Meat Processors","7206 McHard Road   Houston, TX 77053","(281) 437-2600","2019-09-26","Meat Processing, Meat Slaughter, Poultry Processing, Poultry Slaughter","","","Texas"
"2020-12-17","","PHA-12172020-01"," FSIS Issues Public Health Alert for Ready-to-Eat Pork Snack Stick Products Due to Misbranding and an Undeclared Allergen ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-pork-snack-stick-products-due-misbranding","Misbranding, Unreported Allergens","Active","","M17433+P17433","country-meats-llc","Country Meats, LLC","5750 SW 1st Lane   Ocala, FL 34474","(352) 237-5232","2021-12-13","Meat Processing, Poultry Processing","","",""
"2020-12-19","2021-04-06","029-2020","Perfect Pasta Inc. Recalls Frozen Meat and Poultry Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/perfect-pasta-inc.-recalls-frozen-meat-and-poultry-products-produced-without-benefit","Produced Without Benefit of Inspection","Closed","High","","","","","","","","38694","pounds",""
"2020-12-19","2021-07-26","030-2020","Nestlé Prepared Foods Recalls Lean Cuisine Baked Chicken Meal Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/nestle-prepared-foods-recalls-lean-cuisine-baked-chicken-meal-products-due-possible","Product Contamination, Unfit for Human Consumption","Closed","High","","","","","","","","15659","pounds recovered",""
"2020-12-19","","PHA-12192020-01"," FSIS Issues Public Health Alert for Ineligible Imported Raw Frozen New Orleans - Roasted Chicken Wings from the Peoples Republic of China ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ineligible-imported-raw-frozen-new-orleans-roasted","Mislabeling, Produced Without Benefit of Inspection","Active","","","","","","","","","","","California, Oregon, Washington"
"2020-12-23","2021-06-29","031-2020","CLS Gourmet CL Saigon Food Company Recalls Meat Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/cls-gourmet-cl-saigon-food-company-recalls-meat-products-produced-without-benefit","Produced Without Benefit of Inspection","Closed","High","","","","","","","","16250","pounds",""
